RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,debt_to_income,total_late_payments,credit_utilization_risk,actual_default,default_probability,credit_score
0.038109952,75,0,1478.0,5400.0,3,0,1,0,0.0,7981200.0,0,0,0,0.007995434,626
0.860356866,30,1,2271.0,5400.0,11,0,1,0,0.0,12263400.0,1,2,0,0.42344958,496
1.0,33,0,1075.0,5400.0,6,0,0,0,3.0,5805000.0,0,2,0,0.3006143,511
0.044177962,31,0,0.33847981,5893.0,9,0,1,0,1.0,1994.66152033,0,0,0,0.069480166,561
0.908865822,30,0,0.333065003,4968.0,8,0,1,0,0.0,1654.666934904,0,2,0,0.18109028,530
0.029339601,33,0,0.178385729,12500.0,6,0,1,0,1.0,2229.8216125,0,0,0,0.011112891,616
0.524471835,52,1,0.474310777,6383.0,10,0,1,0,1.0,3027.525689591,1,1,0,0.15757883,535
0.05201364,69,0,0.015245624,7083.0,5,0,0,0,0.0,107.98475479199999,0,0,0,0.015698418,606
0.9999999,41,0,0.03511236,4983.0,1,1,0,0,1.0,174.96488988000002,1,2,0,0.51194495,485
0.049365021,64,0,2964.0,5400.0,9,0,2,0,0.0,16005600.0,0,0,0,0.019004159,600
0.731003012,40,0,0.416867747,8702.0,12,0,1,0,2.0,3627.583134394,0,2,0,0.118949026,544
0.010181818,41,1,0.457197644,7300.0,10,0,1,0,2.0,3337.5428012,1,0,0,0.056168877,568
0.004899755,83,0,0.00279944,5000.0,8,0,0,0,0.0,13.9972,0,0,0,0.046345297,574
0.0,86,0,0.0,5400.0,4,0,0,0,0.0,0.0,0,0,0,0.001365541,677
0.080688636,39,0,0.121105232,1700.0,4,0,0,0,2.0,205.87889439999998,0,0,0,0.048824374,572
0.024457642,59,0,0.266989533,6400.0,8,0,2,0,0.0,1708.7330112,0,0,0,0.0094408365,621
0.131347639,62,1,0.391025641,2027.0,10,0,1,0,1.0,792.6089743069999,1,0,0,0.07432187,559
0.445078459,21,0,9.0,5400.0,1,0,0,0,0.0,48600.0,0,1,0,0.11621656,545
0.223796752,68,0,0.42037422,4809.0,13,0,1,0,0.0,2021.5796239800002,0,0,0,0.06799523,562
0.750419051,45,0,0.679092382,3084.0,6,0,0,0,0.0,2094.320906088,0,2,0,0.22711842,522
0.9999999,76,0,0.422161172,1091.0,4,0,0,0,0.0,460.57783865199997,0,2,0,0.06895138,562
0.868027407,38,0,1.00979804,5000.0,11,0,1,0,0.0,5048.9902,0,2,0,0.44796172,493
0.342368389,47,2,0.427276988,6400.0,9,2,2,0,0.0,2734.5727232,4,1,1,0.3665168,502
0.004972919,66,0,11.0,5400.0,7,0,0,0,0.0,59400.0,0,0,0,0.010813816,617
0.057287378,78,0,0.143705092,3200.0,2,0,1,0,0.0,459.8562944,0,0,0,0.0027129126,657
0.02669927,75,1,0.185925813,6550.0,11,0,1,0,0.0,1217.81407515,1,0,0,0.036855176,581
0.152415005,38,0,0.390374332,4113.0,4,0,1,0,0.0,1605.609627516,0,0,0,0.043323554,576
0.339350273,26,0,1.285815102,2833.0,9,0,2,0,0.0,3642.714183966,0,1,0,0.11795157,545
0.072499778,51,0,0.162810626,3500.0,11,0,1,0,2.0,569.8371910000001,0,0,0,0.013496034,610
0.9999999,27,0,0.452217364,1600.0,8,0,0,0,1.0,723.5477824,0,2,0,0.28189075,514
0.012132524,65,0,5.0,5400.0,4,0,0,0,0.0,27000.0,0,0,0,0.016635887,604
0.026871106,83,0,0.00619876,5000.0,3,0,0,0,0.0,30.9938,0,0,0,0.048062943,573
0.120906591,59,0,0.005201403,8266.0,2,0,0,0,0.0,42.994797198,0,0,0,0.3904025,499
0.75114229,66,1,0.558390874,9992.0,11,0,3,0,1.0,5579.441613008,1,2,0,0.28207502,514
0.355941046,53,0,0.287841994,6176.0,7,0,2,0,0.0,1777.7121549439998,0,1,0,0.023953844,594
0.069528956,36,0,0.381011868,1600.0,5,0,0,0,2.0,609.6189888,0,0,0,0.04744006,573
0.0,91,0,0.0,5400.0,4,0,0,0,0.0,0.0,0,0,0,0.00067357527,697
0.128348827,45,0,0.468832309,3416.0,11,0,2,0,1.0,1601.531167544,0,0,0,0.0333154,584
1.0,57,1,133.0,5400.0,1,1,0,0,0.0,718200.0,2,2,1,0.69149935,463
0.941693772,41,0,0.281309891,12000.0,7,0,1,0,1.0,3375.718692,0,2,0,0.17998506,530
0.102314389,50,0,1225.0,5400.0,10,0,1,0,0.0,6615000.0,0,0,0,0.041972674,577
0.662623786,54,1,0.941571992,4312.0,19,0,1,0,0.0,4060.058429504,1,1,0,0.24822876,519
0.364530083,37,0,0.207227989,2600.0,4,0,0,0,0.0,538.7927714,0,1,0,0.0661095,563
0.416591794,55,0,0.247750173,13000.0,13,0,2,0,2.0,3220.7522489999997,0,1,0,0.047420684,573
0.0,48,0,0.241925777,4984.0,7,0,1,0,1.0,1205.758072568,0,0,0,0.017814724,602
0.0,61,0,0.374014398,2916.0,4,0,1,0,0.0,1090.6259845680001,0,0,0,0.013304069,611
0.002399947,50,0,0.208558288,5000.0,12,0,0,0,2.0,1042.79144,0,0,0,0.018605618,601
0.219491558,37,0,0.704713674,7700.0,9,0,4,0,0.0,5426.295289799999,0,0,0,0.37922674,501
0.136200447,43,0,1504.0,5400.0,8,0,1,0,0.0,8121600.0,0,0,0,0.086344376,555
0.532699066,48,1,0.514689207,9700.0,15,0,2,0,2.0,4992.4853078999995,1,1,0,0.18345007,530
0.024171811,46,1,0.576745047,5400.0,8,0,1,0,2.0,3114.4232537999997,1,0,0,0.06013602,566
0.544761241,58,0,0.592103062,5976.0,13,0,2,0,1.0,3538.407898512,0,1,0,0.092190675,553
0.038177191,63,0,33.0,5400.0,1,0,0,0,0.0,178200.0,0,0,0,0.02261997,595
0.330836454,43,2,0.041138156,5833.0,4,1,0,1,0.0,239.95886394800002,4,1,1,0.4280559,495
0.0,46,0,0.331077564,3841.0,6,0,0,0,0.0,1271.668923324,0,0,0,0.036061857,581
0.21955776,61,0,0.382402707,12410.0,32,0,1,0,2.0,4745.61759387,0,0,0,0.041577857,577
0.089735313,58,0,0.340979268,6800.0,17,0,1,0,2.0,2318.6590224,0,0,0,0.03331286,584
0.0,36,0,0.0,5400.0,4,0,0,0,0.0,0.0,0,0,0,0.00753596,627
0.055203492,29,0,0.646772229,820.0,7,0,0,0,0.0,530.35322778,0,0,0,0.014216309,609
0.043454528,40,0,0.875515561,8000.0,16,0,3,0,1.0,7004.124488,0,0,0,0.26561794,516
0.022148893,62,0,0.146840149,7531.0,6,0,1,0,0.0,1105.853162119,0,0,0,0.008584812,624
0.0,30,0,0.641474079,1600.0,6,0,1,0,0.0,1026.3585263999998,0,0,0,0.014493395,608
0.077708395,32,0,0.419516097,5000.0,10,0,1,0,0.0,2097.580485,0,0,0,0.07697569,558
0.0,53,0,0.53714538,9058.0,9,0,2,0,1.0,4865.46285204,0,0,0,0.040042583,578
0.263177006,38,0,0.685698524,7250.0,13,0,2,0,2.0,4971.314299,0,0,0,0.21284404,524
0.012887966,70,0,0.141314491,7500.0,14,0,1,0,0.0,1059.8586825,0,0,0,0.0068288133,630
0.080663245,62,0,480.0,5400.0,20,0,0,0,0.0,2592000.0,0,0,0,0.07002747,561
0.704073982,28,1,0.155201143,4200.0,8,0,0,0,0.0,651.8448006000001,1,2,0,0.3295033,507
0.781178754,52,0,0.619047619,6971.0,24,0,2,0,1.0,4315.380952049,0,2,0,0.104024604,549
0.115643618,57,0,0.554067971,4854.0,8,0,2,0,2.0,2689.4459312340005,0,0,0,0.02971085,587
0.034434876,53,0,0.181933752,14158.0,9,0,1,0,3.0,2575.818060816,0,0,0,0.011240209,616
0.13122332,38,0,0.221244601,6250.0,13,0,1,0,2.0,1382.77875625,0,0,0,0.035673022,582
0.0,64,0,0.381597291,5020.0,12,0,2,0,0.0,1915.61840082,0,0,0,0.030102454,587
0.062053718,53,0,0.292309954,6800.0,8,0,1,0,0.0,1987.7076871999998,0,0,0,0.031401597,586
0.15437343,62,0,0.343269765,5400.0,9,0,1,0,0.0,1853.656731,0,0,0,0.05356668,569
0.001028249,61,0,0.000374953,8000.0,8,0,0,0,0.0,2.9996240000000003,0,0,0,0.03656552,581
0.266268486,64,0,0.36900574,5400.0,8,0,1,0,0.0,1992.630996,0,0,0,0.085222326,555
0.003762302,45,0,0.003749531,8000.0,13,0,0,0,0.0,29.996248,0,0,0,0.06159452,565
0.945561288,59,0,0.553927681,3207.0,6,0,2,0,0.0,1776.446072967,0,2,0,0.10941162,547
1.0,39,1,0.204243078,2780.0,11,0,0,0,1.0,567.79575684,1,2,1,0.41564792,496
0.030042729,68,0,0.285714286,2225.0,11,0,1,0,0.0,635.71428635,0,0,0,0.015863352,606
0.516224099,66,0,0.30117291,18500.0,13,0,3,0,0.0,5571.698835,0,1,0,0.03189023,585
0.014786925,76,0,0.0223398,1700.0,21,0,0,0,0.0,37.97766,0,0,0,0.009725968,620
0.038530515,27,0,734.0,1.0,9,0,1,0,0.0,734.0,0,0,0,0.002671495,658
0.9999999,51,0,0.012395042,2500.0,1,0,0,0,0.0,30.987605000000002,0,2,0,0.50073063,487
0.196452998,44,0,0.346107544,4983.0,8,0,2,0,0.0,1724.653891752,0,0,0,0.080087185,557
0.047309019,52,0,0.197480252,10000.0,8,0,1,0,2.0,1974.80252,0,0,0,0.012905552,612
0.96007984,24,0,14.0,5400.0,2,1,0,1,0.0,75600.0,2,2,0,0.8966666,424
0.417082841,54,0,0.517442359,11666.0,15,0,2,0,3.0,6036.482560094,0,1,0,0.046569597,574
0.040951854,70,0,96.0,5400.0,7,0,0,0,0.0,518400.0,0,0,0,0.015710564,606
0.013331852,76,0,1304.0,5400.0,3,0,1,0,0.0,7041600.0,0,0,0,0.003172597,653
0.328228194,80,0,0.379690949,7700.0,13,0,3,0,1.0,2923.6203073,0,1,0,0.017705414,603
0.022783867,62,0,0.425762373,6000.0,10,0,2,0,0.0,2554.574238,0,0,0,0.020839348,598
0.568660996,66,1,0.372477731,5500.0,7,0,1,0,0.0,2048.6275204999997,1,1,0,0.088154584,554
0.508632301,43,0,0.217869665,8270.0,7,0,2,0,2.0,1801.7821295499998,0,1,0,0.032267738,585
0.815059962,53,0,2716.0,5400.0,11,0,1,0,0.0,14666400.0,0,2,0,0.4037822,498
0.212049914,56,0,1831.0,5400.0,10,0,2,0,0.0,9887400.0,0,0,0,0.06308655,564
0.007938913,61,0,0.000749813,4000.0,7,0,0,0,0.0,2.999252,0,0,0,0.03258186,584
0.0,62,0,2.0,5400.0,3,0,0,0,0.0,10800.0,0,0,0,0.013089973,611
0.024200783,68,0,1048.0,5400.0,6,0,1,0,0.0,5659200.0,0,0,0,0.0042047645,644
0.060318392,53,0,0.252697635,13066.0,10,0,2,0,0.0,3301.7472989099997,0,0,0,0.031331267,586
0.056672218,43,0,4197.0,5400.0,6,0,2,0,0.0,22663800.0,0,0,0,0.097571395,551
0.008988024,80,0,2302.0,5400.0,3,0,1,0,0.0,12430800.0,0,0,0,0.0040471777,645
0.087182563,57,0,1828.0,0.0,5,0,1,0,0.0,0.0,0,0,0,0.03727546,580
0.9999999,39,2,0.136668092,7016.0,5,1,1,0,0.0,958.8633334719999,3,2,1,0.36713547,502
0.448423953,33,0,0.717329813,5302.0,20,0,1,0,3.0,3803.2826685259997,0,1,0,0.32509214,508
0.367433439,44,0,0.429955291,4025.0,15,0,0,0,1.0,1730.570046275,0,1,0,0.07821966,558
0.703332184,36,0,0.714171444,7500.0,9,0,2,0,2.0,5356.28583,0,2,0,0.20254949,526
0.017832739,38,0,0.003870718,5166.0,4,0,0,0,1.0,19.996129188,0,0,0,0.014709604,608
0.008555732,49,0,0.001942125,15446.0,13,0,0,0,3.0,29.998062750000003,0,0,0,0.014853221,608
0.143109229,34,0,1.088646967,4500.0,3,0,1,0,0.0,4898.9113515,0,0,0,0.13468227,540
0.034399595,86,0,0.172830725,4217.0,13,0,1,0,0.0,728.827167325,0,0,0,0.0064723054,632
0.321239961,51,1,0.495424039,9833.0,12,0,2,0,1.0,4871.504575487,1,1,0,0.057834275,567
0.9999999,52,0,0.292134831,800.0,2,0,0,0,1.0,233.70786479999998,0,2,0,0.20189166,526
0.063727613,65,0,2065.0,0.0,19,0,1,0,0.0,0.0,0,0,0,0.0219878,596
0.48131116,67,0,0.286718201,1422.0,3,1,1,0,0.0,407.713281822,1,1,0,0.105712585,548
0.0,49,0,0.465512685,7567.0,9,0,3,0,1.0,3522.534487395,0,0,0,0.026391609,591
0.039552626,50,0,0.005077753,3150.0,3,0,0,0,0.0,15.99492195,0,0,0,0.15818521,535
0.000758568,40,0,0.444315276,4300.0,12,0,2,0,2.0,1910.5556867999999,0,0,0,0.024135407,593
0.9999999,67,0,0.003151117,7298.0,0,0,0,0,1.0,22.996851866,0,2,0,0.080047004,557
0.002103091,53,0,0.187850326,6600.0,6,0,1,0,0.0,1239.8121516,0,0,0,0.015005597,607
0.752662928,45,0,0.925054113,3695.0,5,0,1,0,0.0,3418.074947535,0,2,0,0.26643404,516
0.579712779,52,0,0.033272028,5980.0,4,0,0,0,1.0,198.96672744,0,1,0,0.0485008,573
0.612196259,37,0,0.577316657,3517.0,6,0,1,0,1.0,2030.422682669,0,1,0,0.095556945,551
0.0,46,0,66.0,5400.0,3,0,0,0,3.0,356400.0,0,0,0,0.015686832,606
0.130460233,50,0,1313.0,5400.0,6,0,1,0,0.0,7090200.0,0,0,0,0.06142632,565
0.291209738,30,0,0.345122425,2572.0,21,0,0,0,0.0,887.6548771,0,0,0,0.25992978,517
0.014873141,54,0,0.095093882,1650.0,3,0,0,0,2.0,156.9049053,0,0,0,0.019535823,600
0.9999999,46,0,0.079096045,2300.0,2,0,0,0,2.0,181.9209035,0,2,0,0.46143952,491
0.014234875,50,0,0.000129024,15500.0,2,0,0,0,3.0,1.9998719999999999,0,0,0,0.007603667,627
0.85276407,52,0,4515.0,5400.0,5,0,2,0,0.0,24381000.0,0,2,0,0.32969472,507
0.9999999,39,1,361.0,5400.0,1,0,0,0,0.0,1949400.0,1,2,1,0.4111941,497
0.014576081,53,0,0.210955331,9200.0,9,0,1,0,2.0,1940.7890452,0,0,0,0.016675554,604
0.94869937,70,0,0.210213456,3700.0,6,0,0,0,0.0,777.7897872,0,2,0,0.117798485,545
0.814342174,37,0,0.4342554,2638.0,6,0,1,0,0.0,1145.5657452,0,2,0,0.2174848,524
0.9999999,33,3,0.099296649,7250.0,2,1,0,1,1.0,719.90070525,5,2,0,0.66645694,467
0.197272081,37,0,0.245626562,2800.0,12,0,0,0,1.0,687.7543736,0,0,0,0.082070306,556
0.484475671,41,0,0.228480858,4100.0,10,0,0,0,4.0,936.7715178000001,0,1,0,0.10008148,550
0.05367911,75,0,0.427681122,3850.0,37,0,1,0,1.0,1646.5723197000002,0,0,0,0.009325846,621
0.995592017,36,0,0.524863352,7500.0,8,0,1,0,0.0,3936.47514,0,2,0,0.43749684,494
0.9999999,35,1,399.0,5400.0,2,0,0,0,3.0,2154600.0,1,2,0,0.3360987,506
0.095975545,61,0,0.225824379,5397.0,18,0,2,0,3.0,1218.774173463,0,0,0,0.015056893,607
0.034569513,82,0,0.094516813,3300.0,14,0,1,0,0.0,311.90548290000004,0,0,0,0.009610605,620
0.052150677,42,0,0.211462661,18773.0,9,0,1,0,3.0,3969.7885349529997,0,0,0,0.08143564,557
0.588467485,42,1,0.462756207,6000.0,13,0,1,0,0.0,2776.537242,1,1,0,0.21516155,524
0.721131768,66,3,0.200401013,9475.0,7,0,1,0,1.0,1898.7995981749998,3,2,0,0.0942656,552
0.553629758,33,0,0.357559444,4457.0,10,0,1,0,0.0,1593.642441908,0,1,0,0.1377116,540
0.006122044,68,0,0.382323535,5000.0,13,0,2,0,0.0,1911.617675,0,0,0,0.011344025,616
1.0,83,0,318.0,5400.0,3,0,0,0,0.0,1717200.0,0,2,0,0.11730911,545
0.0,47,0,0.289154168,9800.0,6,0,1,0,4.0,2833.7108464,0,0,0,0.006420798,632
0.568639589,61,0,0.600799812,4250.0,7,0,1,0,0.0,2553.399201,0,1,0,0.07669155,558
0.091171953,44,0,1414.0,5400.0,12,0,1,0,0.0,7635600.0,0,0,0,0.045375533,575
0.061686215,57,0,0.292212654,5341.0,9,0,1,0,1.0,1560.7077850140001,0,0,0,0.021718234,596
0.025625689,58,0,0.166266712,5833.0,4,0,1,0,0.0,969.8337310960001,0,0,0,0.015766785,606
0.449464165,38,1,0.463937158,4200.0,11,0,1,0,3.0,1948.5360636,1,1,0,0.111392416,547
0.9999999,60,4,0.515659462,6800.0,4,0,1,0,0.0,3506.4843416,4,2,0,0.4272062,495
0.0,56,0,0.257942679,4500.0,10,0,2,0,0.0,1160.7420555,0,0,0,0.0050691864,639
0.019908638,64,0,0.166666667,21659.0,6,0,2,0,3.0,3609.8333405529997,0,0,0,0.0009578345,687
0.9999999,56,0,0.477506616,3400.0,5,0,1,0,0.0,1623.5224944,0,2,0,0.029112939,588
1.0,48,2,0.227903694,12750.0,7,0,2,0,3.0,2905.7720985,2,2,0,0.14894342,537
0.9999999,39,0,0.878886789,5820.0,6,0,4,0,0.0,5115.12111198,0,2,0,0.14824316,537
0.0,40,0,0.03313339,3500.0,8,0,0,0,0.0,115.966865,0,0,0,0.01732815,603
0.000532981,80,0,0.006087251,2956.0,5,0,0,0,0.0,17.993913956,0,0,0,0.012751117,612
0.331337325,70,0,448.0,5400.0,3,0,0,0,0.0,2419200.0,0,1,0,0.054072596,569
0.0,54,0,0.0,2916.0,6,0,0,0,0.0,0.0,0,0,0,0.022090307,596
0.030510865,45,0,0.25403784,4333.0,5,0,1,0,2.0,1100.74596072,0,0,0,0.009109487,622
0.01574625,73,0,6.0,4.0,9,0,0,0,0.0,24.0,0,0,0,0.046797607,574
0.445083775,64,0,0.243416011,23000.0,23,0,5,0,0.0,5598.5682529999995,0,1,0,0.029380422,588
1.0,26,2,0.418904959,1935.0,2,0,0,0,2.0,810.581095665,2,2,1,0.40215558,498
0.045016941,69,0,0.672530988,2500.0,15,0,2,0,0.0,1681.32747,0,0,0,0.022801606,595
0.135222114,30,1,0.165346772,4166.0,8,0,0,0,0.0,688.834652152,1,0,0,0.098845325,550
0.715894022,46,0,0.652986776,4385.0,11,0,1,0,1.0,2863.34701276,0,2,0,0.09616992,551
0.041091746,44,0,0.017818444,4152.0,7,0,1,0,0.0,73.982179488,0,0,0,0.010925187,617
0.090996416,60,0,0.236541999,8154.0,9,0,1,0,1.0,1928.763459846,0,0,0,0.042667314,576
0.951652417,35,0,1024.0,5400.0,2,0,0,0,0.0,5529600.0,0,2,0,0.5378136,482
0.048013049,49,0,0.060882124,9000.0,4,0,0,0,0.0,547.939116,0,0,0,0.040920462,578
1.0,46,3,0.502532658,3750.0,5,0,0,0,4.0,1884.4974675,3,2,1,0.62827677,471
0.115348867,49,0,0.404901762,4936.0,12,0,3,0,0.0,1998.595097232,0,0,0,0.06862467,562
0.119288455,41,0,30.0,5400.0,2,0,0,0,0.0,162000.0,0,0,0,0.15989041,534
0.009860883,87,0,0.103343465,6250.0,7,0,0,0,0.0,645.89665625,0,0,0,0.0026990704,657
0.310772282,32,1,0.361599448,2900.0,8,0,1,0,2.0,1048.6383991999999,1,1,0,0.040882114,578
0.750239454,51,0,0.69494987,5385.0,9,0,3,0,3.0,3742.30504995,0,2,0,0.11014,547
0.048216865,50,0,4485.0,5400.0,9,0,3,0,0.0,24219000.0,0,0,0,0.16544612,533
0.0,30,0,0.482910951,4300.0,16,0,1,0,3.0,2076.5170893,0,0,0,0.021967046,596
0.0,29,0,189.0,5400.0,4,0,0,0,0.0,1020600.0,0,0,0,0.022701599,595
0.124103508,59,0,0.184387618,5200.0,6,0,0,0,1.0,958.8156136,0,0,0,0.06730829,562
0.130236248,58,0,2023.0,5400.0,23,0,2,0,0.0,10924200.0,0,0,0,0.028928297,588
0.815984809,43,5,0.914496185,3800.0,12,1,2,0,2.0,3475.085503,6,2,0,0.797968,447
0.019380102,52,1,0.280327671,8300.0,12,0,1,0,0.0,2326.7196693,1,0,0,0.110431775,547
0.434778261,56,0,0.123110405,17000.0,5,0,1,0,0.0,2092.876885,0,1,0,0.011512782,615
0.0,35,0,3861.0,5400.0,8,1,2,0,1.0,20849400.0,1,0,0,0.18539494,529
0.113672158,57,0,0.428892777,4000.0,5,0,1,0,1.0,1715.571108,0,0,0,0.034750912,583
0.009799902,79,0,0.004685408,5975.0,13,0,0,0,0.0,27.9953128,0,0,0,0.04098642,578
0.016970944,64,0,0.140258297,7200.0,7,0,1,0,0.0,1009.8597384000001,0,0,0,0.009117212,622
0.680828063,40,0,0.172413793,6031.0,7,0,0,0,3.0,1039.827585583,0,1,0,0.034768894,583
0.9999999,25,0,0.100529101,1700.0,4,0,0,0,0.0,170.8994717,0,2,0,0.33765927,506
0.917418961,51,0,2598.0,5400.0,5,0,2,0,0.0,14029200.0,0,2,0,0.43584085,494
0.9999999,38,1,940.0,5400.0,1,0,1,0,0.0,5076000.0,1,2,1,0.5272499,483
0.018717909,54,0,1.365735768,1861.0,16,0,1,1,2.0,2541.634264248,1,0,0,0.059965327,566
0.090330863,56,0,2549.0,5400.0,8,0,2,0,0.0,13764600.0,0,0,0,0.06741459,562
0.001936649,45,0,2813.0,5400.0,9,0,2,0,0.0,15190200.0,0,0,0,0.0121648805,613
0.307233219,65,0,1.000874126,4575.0,11,0,1,0,0.0,4578.99912645,0,1,0,0.055918697,568
0.81524739,47,0,1.118461538,6499.0,7,0,3,0,1.0,7268.881535462,0,2,0,0.35868108,503
0.609953211,37,4,0.660161927,4816.0,7,0,1,1,0.0,3179.339840432,5,1,1,0.83718586,439
0.239732166,49,0,0.234298332,4075.0,11,0,1,0,3.0,954.7657029,0,0,0,0.0470411,573
0.100694351,75,0,712.0,5400.0,6,0,1,0,0.0,3844800.0,0,0,0,0.013352592,611
0.0,74,0,0.0,2534.0,2,0,0,0,0.0,0.0,0,0,0,0.0028133567,656
0.9999999,80,0,0.0,5400.0,2,0,0,0,0.0,0.0,0,2,0,0.011940401,614
0.0,59,0,3.067302515,13000.0,20,0,4,0,0.0,39874.932695,0,0,0,0.035097342,582
0.9999999,56,0,0.229245681,2372.0,4,0,0,0,0.0,543.770755332,0,2,0,0.24840303,519
0.9999999,35,0,3388.0,5400.0,1,0,1,0,0.0,18295200.0,0,2,0,0.13420026,540
0.026330582,54,0,1074.0,5400.0,6,0,1,0,0.0,5799600.0,0,0,0,0.017991316,602
0.044225262,44,1,0.447692811,9166.0,7,0,5,0,0.0,4103.552305626,1,0,0,0.07488292,559
0.029243011,64,0,0.276124719,18248.0,11,0,2,0,0.0,5038.723872312,0,0,0,0.016407402,605
0.96660334,61,1,0.350549817,3000.0,4,0,1,0,0.0,1051.649451,1,2,0,0.27917755,514
0.033214349,66,0,1784.0,5400.0,5,0,2,0,0.0,9633600.0,0,0,0,0.008499336,624
0.9999999,36,0,468.0,5400.0,1,0,0,1,0.0,2527200.0,1,2,0,0.6666173,467
0.019999651,60,0,0.164418346,6300.0,7,0,0,0,0.0,1035.8355798,0,0,0,0.026392214,591
0.01679916,60,0,10.0,5400.0,1,0,0,0,0.0,54000.0,0,0,0,0.06612749,563
0.127490696,52,0,0.497800293,7500.0,21,0,2,0,1.0,3733.5021975,0,0,0,0.06104921,565
0.0,50,0,0.0,6250.0,4,0,0,0,0.0,0.0,0,0,0,0.019030597,600
0.295062102,24,0,0.09406953,4400.0,6,0,0,0,1.0,413.905932,0,0,0,0.064016074,564
0.075979182,65,0,0.859627929,4138.0,9,0,1,0,0.0,3557.1403702019998,0,0,0,0.055047363,569
0.011737381,62,0,0.113510919,8333.0,6,0,0,0,2.0,945.886488027,0,0,0,0.022419436,596
0.407652185,61,0,0.47035819,11250.0,18,0,1,0,1.0,5291.5296375,0,1,0,0.043717355,576
0.9999999,42,0,0.0,3750.0,1,0,0,0,2.0,0.0,0,2,0,0.2071958,525
0.293212851,63,0,0.352010187,5496.0,8,0,2,0,0.0,1934.6479877519998,0,0,0,0.107611984,548
0.086675428,49,0,1016.0,5400.0,14,0,1,0,2.0,5486400.0,0,0,0,0.015828483,606
0.744937922,58,0,1371.0,5400.0,7,0,1,0,0.0,7403400.0,0,2,0,0.076260515,559
0.9999999,82,0,0.214354067,2089.0,6,0,0,0,0.0,447.78564596300004,0,2,0,0.048533138,572
0.9999999,30,0,0.0,1300.0,1,0,0,0,0.0,0.0,0,2,0,0.26731005,516
0.014777367,51,0,0.005988024,2504.0,7,0,0,0,0.0,14.994012095999999,0,0,0,0.22897662,522
0.9999999,22,98,0.0,201.0,0,98,0,98,0.0,0.0,294,2,0,0.6117126,474
0.9999999,42,0,0.308685037,8600.0,2,0,1,0,2.0,2654.6913182,0,2,0,0.064589866,564
0.611369184,35,0,0.139988607,7021.0,9,0,0,0,2.0,982.8600097469999,0,1,0,0.13054365,541
0.279988086,25,0,231.0,5400.0,2,0,0,0,0.0,1247400.0,0,0,0,0.15002394,537
0.01345641,50,0,20.47524752,100.0,17,0,1,0,2.0,2047.524752,0,0,0,0.007114426,629
1.0,40,2,0.605674291,8000.0,6,1,1,1,3.0,4845.394328,4,2,1,0.65186733,469
0.14827097,54,0,0.038708756,7000.0,5,0,0,0,2.0,270.96129199999996,0,0,0,0.045461204,574
0.019320026,87,0,0.483716944,8167.0,5,0,1,0,1.0,3950.5162816479997,0,0,0,0.008648118,623
0.04775271,43,0,3302.0,5400.0,15,0,2,0,2.0,17830800.0,0,0,0,0.033515055,584
0.9999999,31,0,0.186563021,1800.0,4,0,0,0,0.0,335.8134378,0,2,0,0.1349394,540
0.965105348,61,0,0.340612751,12500.0,14,0,0,0,0.0,4257.6593875,0,2,0,0.10982764,547
0.178908331,51,0,0.361784334,8540.0,19,0,1,0,3.0,3089.6382123599997,0,0,0,0.029929936,587
0.9999999,23,0,0.146810146,1300.0,2,0,0,0,1.0,190.8531898,0,2,0,0.21471065,524
0.354830646,40,2,0.053513616,5250.0,3,0,0,0,2.0,280.946484,2,1,0,0.07435909,559
0.00935247,35,0,1146.0,5400.0,8,0,1,0,0.0,6188400.0,0,0,0,0.014050706,609
0.004548419,52,0,0.01141064,7010.0,6,0,0,0,0.0,79.9885864,0,0,0,0.11617582,545
0.671570455,53,0,4090.0,5400.0,13,0,5,0,0.0,22086000.0,0,1,0,0.15007408,537
0.028332153,64,0,39.0,5400.0,8,0,0,0,0.0,210600.0,0,0,0,0.013421231,611
0.189421985,67,0,0.293820792,8916.0,11,0,2,0,0.0,2619.706181472,0,0,0,0.0394344,579
0.200725841,40,0,0.621722846,2135.0,9,0,2,0,1.0,1327.3782762100002,0,0,0,0.03601829,581
0.000515717,82,0,700.0,5400.0,10,0,0,0,0.0,3780000.0,0,0,0,0.007796695,626
0.281752708,48,0,0.117010816,8135.0,7,0,0,0,1.0,951.8829881600001,0,0,0,0.11846804,545
0.010964688,66,0,0.141691883,7600.0,17,1,1,0,0.0,1076.8583108,1,0,0,0.06895796,562
0.119770005,48,5,0.526239536,6211.0,13,0,1,1,2.0,3268.4737580959995,6,0,0,0.2329475,521
0.06525965,29,0,487.0,5400.0,3,0,0,0,0.0,2629800.0,0,0,0,0.05657455,568
0.181511333,40,0,0.471451266,10700.0,13,0,4,0,1.0,5044.5285462,0,0,0,0.19818021,527
0.03766039,73,0,0.001077199,5569.0,1,0,0,0,0.0,5.998921231000001,0,0,0,0.027573332,589
0.003125722,60,0,1582.0,5400.0,14,0,1,0,1.0,8542800.0,0,0,0,0.010422615,618
